gaming_title,yes_relevancy,no_relevancy
SEZGİN ABİ TURNUVADA SAGE Mİ OYNASAM YA  -aimDLL | Valorant Maç Özetleri #518,0.09503245354,0.9049676061
"BEST OF VALORANT FR ( Zerator, Newzera, Twiks ) Ep 695",0.7972536683,0.2027463615
A Valorant Video BUT All of my ACEs So Far...😎,0.8806465268,0.1193534583
DARK GOTAGA CONTRÔLE LA G-CORP SUR VALORANT 😈,0.006586794741,0.9934132695
ヨル/YORU - MY TYPICAL DAY - VALORANT,0.4585228264,0.5414771438
TURNUVADA KİMSE BÖYLE VURUŞ YAPAMADI!! FNC ALFAJER BUNUN İÇİN GELDİ | VALORANT EN İYİ ANLAR #707,0.01945083216,0.9805491567
ALFAJER İLK LAN MAÇINDA YARGI DAĞITIYOR! | COMBATRY'DEN 200IQ PLAYS! | VALORANT İYİ ANLAR #727,0.0399261564,0.9600738883
6 aydır bu anı bekliyorum... valorant,0.1166918948,0.8833081722
NRG s0m VIPER VALORANT RANKED GAMEPLAY [ FULL MATCH VOD ],0.9055954218,0.09440463036
PROBANDO VALORANT CON BIYIN 🔫,0.09730234742,0.9026976824
VALORANT Masters Reykjavík — Group Stage Day4,0.2582393289,0.7417606115
L’Accord - Chamber Agent Trailer // VALORANT,0.03172258288,0.9682774544
【VALORANT】Kobo tidak akan mengecewakan senpainya 【Kobo x Roboco】,0.3251621723,0.6748378277
VALORANT Türkiye Komik Anlar ve En İyi Vuruşlar #145,0.02188751474,0.9781125188
2022 VCT Stage2 - Challengers JAPAN Playoffs Day3,0.5461742282,0.4538258016
FPX 🆚 GLD | XSET 🆚 LEV | VALORANT Masters Copenhagen | Playoff,0.1307246983,0.8692753315
LOUD x OpTiC Gaming (Mapa 3: Split) | VALORANT Masters Copenhagen: Fase de Grupos,0.04041736573,0.9595826268
¡¡BANEAN A UN JUGADOR DE LA MASTERS!! | CAZANDO HACKERS EN VALORANT #9,0.00893957261,0.9910604358
ASÍ JUEGA EL TOP 1 DE LATAM EN VALORANT,0.5168812275,0.4831187427
2022 VALORANT Champions Tour Stage 2 — Masters Copenhagen - Hari ke-2,0.7464441657,0.2535558641
Everything You NEED to Know About VALORANT,0.7701932788,0.2298067063
Top 50 Most OG Valorant Plays to EVER EXIST,0.9949683547,0.005031710025
LOCKLEAR EST TROP FORT A VALORANT WTF 🤯😳,0.07120796293,0.9287919998
"BEST OF VALORANT FR ( Locklear, Scream, Skyyart ) Ep 699",0.6760759354,0.3239240646
Why Silver And Irons Are So TOXIC ☠️☣️ #valorant #shorts,0.8970322609,0.1029677242
FINALMENTE RADIANTE!!! - VALORANT,0.09996646643,0.9000335336
VALORANT Challengers Brazil: 2ª Etapa - Grande Final,0.4206736088,0.5793263912
TORNEO DE VALORANT 😳😳,0.03304679692,0.9669531584
60 CLUTCHES *IMPOSSÍVEIS* NO VALORANT...,0.2947345674,0.7052654624
"Tips Basic Pemula Valorant | Valorant Beginner's Guide, Tips, dan Tricks | Kelas Rata Kiri",0.7284940481,0.2715059817
30 ELIMS! MVP! 0m JETT VALORANT RANKED GAMEPLAY [ FULL MATCH VOD ],0.9518172145,0.04818275943
NTHのプレイに一喜一憂!! 勝つ瞬間を日本の配信で楽しむ2人!!   #103【ヴァロラント】【Valorant翻訳】,0.1047496796,0.8952502608
How I would learn Valorant if I could start over | Valorant Beginners Guide Valorant Beginners Tips,0.7815529704,0.2184470147
"BEST OF VALORANT FR ( Kaffworld, Jladz, Twiks ) Ep 697",0.5928146839,0.4071852565
3 RADİANT VS TÜM VALORANT LİGLERİ! HANGİ LİGE ÇIKABİLİRLER ?,0.006517362781,0.9934826493
TIME COMUNICATIVO É A CHAVE DA VITÓRIA - Valorant | Coreano duo @Nuuhfps,0.06675119698,0.9332488179
SEN ZOMBS OMEN ICEBOX VALORANT RANKED GAMEPLAY [Full Match VOD],0.9388440251,0.06115593761
"On DEVINE vos RANGS sur VALORANT #2 ! 😂🧐 - VOUS ETES SI NULS, À MOURIR DE RIRE 😂 (ft. Twiks)",0.003439043649,0.9965609908
VCT Masters Copenhagen 2022 - Vòng bảng - Ngày 2,0.07023570687,0.9297643304
FUNNIEST MOMENTS IN VALORANT #93,0.9847759604,0.01522405352
VALORANT: *NEW* Battle Pass Worth it? // Episode 5 Act 1,0.9955968261,0.004403145052
PRELUDE TO CHAOS | VALORANT Episode 5 Skinline Gameplay,0.9742568731,0.02574306726
TARIK Reacts To XSET vs. Leviatán (All Map Highlights) - Valorant Vct Masters Copenhagen,0.8199388385,0.1800611466
32+ ELIMS! SEN ShahZaM MVP JETT VALORANT RANKED GAMEPLAY [Full Match VOD],0.9116232991,0.08837668598
SMARTEST MOMENTS IN VALORANT #54,0.9283845425,0.07161539793
9 KİŞİ VAR FAKAT 8 KİŞİ ÖLMEK ZORUNDA! | Valorant Rus Ruleti 2,0.6816231608,0.3183768988
【VALORANT】なずちゃんの誘惑に動揺しまくる渋ハルｗｗｗ【渋谷ハル/花芽なずな/うるか/花芽すみれ/ギル/切り抜き】,0.01121583674,0.988784194
O PODER DO CHAMBER NO VALORANT...,0.09956786036,0.9004321694
"50 Game Changing Valorant Tips in 10 MINUTES | Valorant Tips, Tricks, and Guides",0.9983369112,0.001663053874
ZOR MAÇ! 🔥 Fnatic vs Paper Rex Özet Tüm Haritalar | Playoffs | Masters Copenhagen | VALORANT,0.0935363248,0.9064636827
LET’S GO. // Episode 4: Act II Kickoff - VALORANT,0.358707875,0.6412921548
【VALORANT】mau tamatin battle pass【Kobo Kanaeru / Hololive Indonesia 3rd Gen】,0.2475364953,0.7524635196
VCT Stage2 Masters Copenhagen 2022 - Group Stage Day2,0.7342187166,0.2657813132
KIZ ÖNCE SCREAM SANDI SONRA INSTAGRAM VERDİ !! VALORANT,0.2314511538,0.7685489058
THE MOST INSANE SERIES! - XSET vs Leviatán - HIGHLIGHTS | VCT Masters Copenhagen | VALORANT,0.6856973767,0.3143026233
2022 VALORANT Champions Tour Stage 2 — Masters Copenhagen - Hari ke-4,0.5728506446,0.4271493852
Single Handedly Winning The Game - Valorant,0.948605895,0.05139409751
SNEAKIEST MOMENTS IN VALORANT #21,0.8531587124,0.1468413025
Why 5 Isn't Enough For The Headshot Machine 🤖 #valorant #shorts,0.9788038135,0.02119620517
VALORANT YAĞMACI 2 KARAMBİT GELİYOR? ODIN VE BIÇAK SIZDIRILDI!,0.0392982997,0.960701704
So I matched against a PRO VALORANT team in ranked...,0.9849689007,0.01503103878
Spark - Neon Agent Trailer // VALORANT,0.05881568789,0.9411842823
Most Watched Valorant Clips Today V326,0.8795433044,0.1204567328
RETAKE  // Episode 2 Cinematic - VALORANT,0.1879970878,0.8120028973
Los Mejores Aces Valorant en Español V2,0.3701350093,0.6298649907
“skye ur insane”,0.9184880257,0.08151198924
VALORANT YAĞMACI 2 SIZDIRILDI! VALORANT HİKAYEDE BÜYÜK GELİŞME!,0.06180328503,0.9381967187
DİKKAT! BU VİDEO YÜKSEK MİKTARDA DUYAR İÇERİR (Valorant Troll),0.06467664242,0.935323298
PEARL | VALORANT Episode 5 Map Gameplay,0.9452090859,0.05479092896
¿CÓMO NO SE PARTE LA MUÑECA TENZ CON ESE FLICK? - VALORANT FLICKS #5,0.009417401627,0.9905825853
Chamber vs Chamber - INTENSE 1 vs 1 *TRASHTALK ON* | VALORANT,0.9908146262,0.009185437113
“The True Idols of Masters” | VALORANT Masters Copenhagen Day 1 Hype Film,0.8752619624,0.1247379854
Valorant Noob Trying to become a PRO,0.9036710262,0.09632903337
DUOQ INCROYABLE AVEC LOCKLEAR SUR VALORANT,0.02347243764,0.9765275717
BEST AIM IN VALORANT? BEST OF SCREAM | VALORANT MONTAGE # HIGHLIGHTS,0.866879046,0.1331209838
2022 VALORANT Champions Tour Stage 2 — Masters Copenhagen - Hari ke-5,0.8430407643,0.1569592357
SKIN TER-KEREN DAN TERMAHAL DI VALORANT | ELDER FLAME,0.04446626827,0.9555337429
How Koreans Retakes Site 😮 #valorant #shorts,0.5149697065,0.4850303233
¿UN HACKER CONTRA KRÜ EN LA VALORANT MASTERS? - BEST OF VCT #15,0.1879060715,0.8120939136
Hareketi Kes 100. Bölüm Özel 🎉 // VALORANT,0.1005389318,0.8994610906
Valorant BEST MOMENTS and FUNNY FAILS | Highlights #830,0.9810125828,0.01898740418
CASI ME SALE UNA RONDA INCREÍBLE CON CHAMBER | G2 Mixwell,0.3149189353,0.6850810647
this valorant game made us lose our minds,0.9164045453,0.08359537274
【ゆっくり解説】ヴァロラント エージェントの歴史解説　ヴァイパー編【VALORANT】,0.05799853429,0.942001462
"Radiants AFK 13 Rounds, then Fight 5 Silvers",0.9514639974,0.04853604361
Valorant Tips And Tricks USED By You - Part 8,0.9056820273,0.09431795031
2022 VALORANT Champions Tour Stage 2 — Masters Copenhagen - Hari ke-7,0.6038731933,0.3961268365
Can 5 Noobs Beat 2 Pro Valorant Players...?,0.9947988987,0.00520113064
TIMTHETATMAN PLAYS HIS VALORANT PLACEMENTS!,0.5548379421,0.4451621175
Most Watched Valorant Clips Today V333,0.8609327078,0.1390673369
Darum spiele Ich NICHT auf den Frankfurt Servern....,0.4366870224,0.5633130074
SMARTEST MOMENTS IN VALORANT #68,0.8972225189,0.1027774885
OU EST LA DIFFICULTÉ ?? ► VALORANT Ft. SQUEEZIE & MICKALOW PARTIE 1,0.118616119,0.8813838959
"5 Streamers vs 5 PROs, Who Wins? ($10,000 VALORANT Tournament)",0.992298305,0.007701730821
PICKING UP GIRLS IN VALORANT💖,0.4565637708,0.5434362292
Most Watched Valorant Clips Today V315,0.8884686232,0.1115313768
TenZ Most Viewed Valorant Clips of ALL TIME,0.831609726,0.1683902889
These SMURFS are RUINING Valorant...,0.9801863432,0.01981365681
LAMY tritt ACEND bei und grindet nach IMMORTAL! Ranked Highlights | Valorant Gameplay Deutsch,0.7191905379,0.2808095217
"What 100,000 Kills With Sage Looks Like on Valorant (Only Aces)",0.9334741831,0.06652584672
"""OMEN YOUR TELEPORTS ARE INSANE...""",0.9398444295,0.06015557051
VCT Stage2 Masters Copenhagen 2022 - Semi Finals Stage Day7,0.7450095415,0.2549903989
"Iron kid gets bullied, Radiant big brother steps in",0.9762833118,0.02371668257
Ranking EVERY AGENT from HARDEST to EASIEST! - Valorant Guide,0.941970706,0.05802931264
Dude gets HARD CARRIED after talking s#it - Valorant,0.2127458602,0.7872541547
The Best Neon NA... (VALORANT),0.8144019246,0.1855980158
The Most INSANE 1hp Clutch On Valorant,0.9903609753,0.00963903591
EPIC SEMI FINAL! - DRX vs OpTic Gaming - HIGHLIGHTS | VCT Masters Copenhagen | VALORANT,0.6938846111,0.3061153293
TA AKCJA TO 300 IQ CZY 300% FARTA? WRÓCIŁ MÓJ MAIN!,0.05316159502,0.9468384385
I was HIRED by SEN Shroud to CARRY him to Radiant... | tarik | VALORANT,0.7555235028,0.2444764525
NEW BUFF PHOENIX MVP! 30 ELIMS! TENZ PHOENIX VALORANT RANKED GAMEPLAY [Full Match VOD],0.9816567302,0.0183432512
More Unwritten Rules Of Valorant,0.7437531948,0.2562468052
"Pretending to be a NOOB, then CARRYING | Valorant Iron Smurfing #4",0.7417544723,0.2582454979
2 Pros Vs 4 Irons.. And A Secret Plat (Impossible VALORANT Challenge),0.9774537683,0.02254621685
RUSSZ RAKİP TAKIMIN KABUSU OLUYOR! | SCREAM İÇİN BU OYUN ÇOCUK OYUNCAĞI! | VALORANT İYİ ANLAR #729,0.2420411855,0.7579587698
Why VALORANT PROS use PHANTOM,0.6964636445,0.3035363257
[TH] VCT - Masters Copenhagen 2022 - วันที่ 3,0.2464424968,0.7535575032
TenZが語るチェンバーの問題点！弱体化の噂も！？【VALORANT】【日本語翻訳】,0.03907198086,0.9609280825
*NEW* SARMAD BUNDLE FINISHER/UPGRADES VALORANT,0.2947698534,0.7052301168
VCT Stage2 Masters Copenhagen 2022 - Group Stage Day4,0.7566739321,0.2433260828
"I tried the MIYAGI AIM METHOD for 7 days in Valorant, and here is the result",0.9987764955,0.001223551924
NEW SARMAD SKINS + YORU BUFFS VALORANT (SHORTY ULT!),0.4936362803,0.5063636899
Settings You Should Change in VALORANT (you're welcome),0.9594759345,0.04052400216
ISHOWSPEED PLAYS VALORANT FOR THE FIRST TIME AND RAGES‼️😂😂 FULL VIDEO‼️￼,0.9823289514,0.01767108031
Most Watched Valorant Clips Today V332,0.861830771,0.138169229
Pokimane & Toast invited me to play VALORANT. Here's how it went!,0.9465543628,0.05344562605
Initiate The Fight  | VALORANT Masters Copenhagen Day 8 Hype Film,0.7934814095,0.2065185308
*NEW* DEATHRUN MODE - VALORANT,0.3038757443,0.6961242557
Loser Out - Guild Esports vs Fpx  | VCT 2 Masters Copenhagen 2022,0.9657542706,0.03424574435
LEV 🆚 DRX | XSET 🆚 OPTC | VALORANT Masters Copenhagen | Playoff,0.2246407419,0.775359273
JE JOUE AVEC DES SINGES 😭 (VALORANT),0.00544776395,0.9945523143
Fortnite in Valorant,0.9161234498,0.0838765353
GIOCO a VALORANT ma TIRO DRITTO come se fosse WARZONE!,0.3355886042,0.6644114256
Phân tích cốt truyện : VALORANT | Story Explained | PTG,0.001392222825,0.9986078143
I'm not doing a Valorant video [CS Host #1],0.664528966,0.3354710042
"BEST OF VALORANT FR ( Mickalow, Ladifftv, Jladz ) Ep 698",0.6367198229,0.3632802069
The ULTIMATE BEGINNER'S GUIDE TO VALORANT - Valorant Tips and Tricks,0.9244943857,0.07550556213
Me banearon de Valorant...,0.525171876,0.4748281538
The first time I played | Valorant for beginners!,0.9919571877,0.008042826317
PARECEN CHETOS! REACCIONANDO AL NUEVO TOP 1 DE VALORANT | SIRMAZA,0.2395295799,0.7604704499
These VALORANT Players Don't Miss...,0.6417762041,0.3582238257
Gamelanders x LOUD (Mapa 1: Split) | VALORANT Challengers Brazil: 2ª Etapa,0.9054706693,0.09452930093
getting recognized in valorant,0.4398115873,0.5601884723
FUI JOGAR VALORANT E ME APAIXONEI PELO CHAMBER 😍,0.09936583787,0.9006342292
COMO O *TOP 1 YORU* DO BRASIL JOGA VALORANT...,0.2449114919,0.7550885081
EKİPLE EFSANE ÇEKİŞMELİ 5v5 VALORANT!! | Barış Can,0.187166214,0.812833786
BLACKOUTZ REVELOU os SEGREDOS para VOCÊ MELHORAR sua MIRA no VALORANT!!,0.03559142351,0.9644085765
センチネルズのLCQロースターが確定！果たして勝ち残れるか！？【VALORANT】【日本語翻訳】,0.03124597669,0.9687540531
I created a new account to see how new players actually play... (Valorant),0.9934850335,0.006514977198
Rushing Faster Than You Liking This Video - Valorant,0.9672380686,0.03276191652
The VALORANT STARTER GUIDE - (Best Tips & Tricks for New Players),0.9982677698,0.001732217148
【VALORANT】VCT Nth戦 ミラー配信！【Riot Games特別許諾のもと配信中】,0.2558787763,0.7441211939
"""Du bist dir viel zu sicher !"" | Valorant Guess the Rank feat. @Vadeal",0.6017984152,0.3982015848
3 Aiming Techniques TenZ Uses to GET MORE KILLS - Valorant Guide,0.8004658818,0.1995340735
30 ELIMS! MVP! SEN SHAHZAM NEON VALORANT RANKED GAMEPLAY [Full Match VOD],0.9099065661,0.09009341896
【VALORANT】捨て台詞吐く野良ジェットに思わずスタンディングオベーションするk4sen 【2022/07/10】,0.1349269152,0.8650731444
TTEUW O *MELHOR MAIN RAZE* DO BRASIL NO VALORANT?,0.07608400285,0.9239159226
DEMİR ELO'DA CNED ! #2 | (2 MAÇ 1 VİDEO) | VALORANT RANKED,0.2060108632,0.7939891219
Trying GUN GAME in VALORANT - *NEW* Custom Game!,0.9578841329,0.04211584106
This pocket Breach is amazing! 😲 (Valorant),0.9707838297,0.02921616286
VALORANT TUTORIAL for Beginners,0.940535903,0.05946405232
"ON MET DES TÊTES SUR VALORANT (ft. Squeezie, Mickalow, Kenny & Etoiles)",0.00399106089,0.996008873
Valorant for Noobs | 2022 Beginner Guide,0.9803242087,0.01967576519
VALORANT MİLLİ MAÇTA COMEBACK ATTIK!! | Barış Can,0.3156124055,0.6843876243
Harmii reagiert auf EURE Valorant Clips !!! Bester Clip Wird Belohnt...,0.04227119312,0.9577288628
Jogadas INTENSAS de ALTÍSSIMO NÍVEL no Valorant #4,0.150878638,0.8491213322
VALORANT DÜNYA KILL REKORUNU KIRDIM!! 102 KILL EFSANE MAÇ!!,0.195567891,0.8044320941
Valorant Sage in kulağı yok heral de #shorts,0.2602787614,0.7397212982
I got a ONE KILL ACE on Valorant,0.9228309393,0.07716903836
Valorant YENİ ÇAR açtım 3 saatte 'ELMAS''a çıkardım. (handcam),0.003314687172,0.9966853261
CHAMBER'IN CROSS NE ÖYLE ? | VALORANT RANKED,0.2736896873,0.7263103127
LA 🌴 (Valorant Montage),0.1869611591,0.813038826
Female 15-Year-Old Destroys Immortals in VALORANT,0.7649192214,0.2350808084
ESKİ VALORANT/YENİ VALORANT #shorts #shortsvalorant #shortsvideo,0.04854094237,0.9514590502
RYZEN 3 3200G VEGA 8 VALORANT,0.2544580102,0.7455419898
Get Better at Valorant | Tips from HellrangeR,0.9234013557,0.07659870386
Asuna on Balancing HIGH SCHOOL and VALORANT,0.6377722025,0.3622278273
IN-GAME PROTOCOL SKINS | VALORANT Bundle Showcase (Episode 4),0.9599811435,0.04001886398
how NOT to play Valorant ranked,0.9095560312,0.09044392407
Valorant nunca deixa de impressionar 💀,0.1405402273,0.8594598174
VALORANT tá no Beta?! #Shorts,0.07422058284,0.9257794619
【VALORANT】手元映像付きデスマッチ！マウスの持ち方・手首と腕の使い方・etc【Absolute JUPITER】,0.065059416,0.9349406362
GAME 1 ! VERSION1 vs 604  | VCT 1 NA Challengers 1 OPEN QUALIFIER JAN 27 2022,0.9962764382,0.003723538946
Valorant: Jett Gameplay Trailer Revealed (Valorant Gameplay),0.5305315852,0.4694684148
Valorant Ranked- trying to win games,0.9797710776,0.02022886276
Will We Ever Rank Up in Valorant,0.9706886411,0.02931130677
VALORANT'A YENİ DEV ÖZELLİK GELDİ!! TOKSİK OYUNCULARA SON!!,0.03590973839,0.9640902281
Plat is the new gold || Valorant live,0.9893353581,0.01066467445
STOMPING RADIANTS - Valorant,0.3030095696,0.6969904304
Sage mommy reaches gold 1 in Valorant competitive match,0.9744258523,0.02557411045
I SPENT $1000 ON VALORANT...,0.8979549408,0.1020451039
ES AHORA O NUNCA | FUSION vs LEVIATÁN | #VALORANTChallengers #2 LATAM PLAYOFFS,0.4173315763,0.5826684237
Valorant on Youtube this time!,0.9600583911,0.03994164988
Quitting Competitive Fortnite and is already smurfing in valorant,0.9883545637,0.01164537296
VALORANT | えっぐいフルパ w/ろべちゃん たかあきさん Crowさん EROCさん【にじさんじ/叶】,0.04525490478,0.9547451138
Exercise like a VALORANT PRO - VALORANTING EP101,0.3549442887,0.6450557113
EL ESTRENO DE LATAM EN MASTERS | KRÜ ESPORTS vs TEAM LIQUID | Stage 1 #VALORANTMasters Reykjavík,0.5139628053,0.4860372245
It's hard to understand this game sometimes😭😩,0.994608283,0.005391715094
🔴Valorant LIVE: Making Phoenix The New Meta in Ranked,0.9860520363,0.01394794323
🔴    Working on my sniping on valorant #valorant,0.950792551,0.0492073819
The NEW Valorant Rank ASCENDENT Is Officially BROKEN!,0.9853934646,0.01460662298
🔴LIVE - Valorant Relearning Valorant I Need Neon  Speed Demon,0.08982542157,0.9101746082
PLAYING VALORANT WITH MY FAVORITE YOUTUBER ft. jordy,0.8736128807,0.1263871044
"Alfeemon tried to play Valorant, Here is how it went",0.9743947387,0.0256052278
Playing Valorant,0.6299890876,0.3700110018
Playing Fortnite in Valorant,0.9745489955,0.02545096725
Ranked Grind! Gold 2 again? [Gold 1 | 48/100RR] | Valorant | VOD #161,0.9312703013,0.06872972101
Anyone else struggling with Cypher? Here's the remedy 👏,0.9362806082,0.06371940672
Can We Unlock The SECRET ENDING In The CREEPIEST ROBLOX GAME EVER!?,0.9977496266,0.002250422956
ROBLOX RAINBOW FRIENDS..,0.932943821,0.0670561716
ROBLOX LIFE : Peter ! Please Rescue Mommy Long Legs Death - Sad Story - ROBLOX Brookhaven 🏡RP,0.9790330529,0.02096690238
Hackers are DELETING Roblox Accounts...,0.9749130607,0.02508691885
I TROLLED My LITTLE SISTER Using A VOICE CHANGER.. (Roblox Bedwars),0.9578437805,0.04215619713
What Is The BEST FOV In ROBLOX Bedwars...,0.9980959296,0.001904089237
I Got A FULL EXCLUSIVE DOMINUS TEAM In This NEW Pet Simulator Game!,0.9959539175,0.004046062939
NAJGORSZA NIAŃKA w ROBLOX! 😱 (Babysitter),0.01048330218,0.9895166755
ICH HABE EIN LOCH IN DIE MITTE DER ERDE GEGRABEN in Roblox! (Mining Empire),0.00775682088,0.9922431111
Abusing My ADMIN POWERS in Roblox Presentation Experience,0.9674966335,0.03250332177
Sakız Fabrikası Kurdum ve Sakız Sattım - Panda ile Roblox Gumball Tycoon,0.01006427594,0.9899356961
FAMOUS TWINS At BIRTH! (Roblox),0.9085818529,0.09141813964
TOW TRUCK IN BROOKHAVEN!,0.9268216491,0.07317841053
ROBLOX Brookhaven 🏡RP - FUNNY MOMENTS: Poor Peter and Bad Father Regret,0.9701503515,0.02984966524
Quand tu fais les devoirs avec ta mère 😭Meme Roblox,0.005034501199,0.9949654937
Roblox : Anime Adventures นี่มัน All Star เวอร์ชั่นอัพเกรด ภาพสวยระดับ EPIC !!!,0.02772004716,0.9722799659
CO KDYBY FLOPPA VYCHOVÁVAL MĚ?,0.004817619454,0.9951823354
MA BELLE MÈRE JALOUSE REFUSE QUE JE PARTICIPE AU CONCOURS MISS BROOKHAVEN RP! ROBLOX STORY,0.001004592865,0.9989953637
ENCONTRAMOS O AMONG US PIRULITO NO MUNDO DOS DOCES GIGANTES!!! (ROBLOX),0.004214939661,0.9957850575
Der GRUSELIGE SPONGEBOB WILL UNS TÖTEN?! (Roblox),0.002795899985,0.9972041845
CAMBIOS EN EL CANAL - MICHI RØBLØX,0.01178661454,0.9882133603
LIBURAN DIATUR SAMA FOLLOWERS?!!🏖✈️ Hmm.. Gimana Ya Liburannya?? 🤔 Part 1 | Roblox Indonesia🇮🇩 |,0.005083851516,0.9949162006
ROBLOX CART RIDE INTO SONIC.EXE!? (We Used ADMIN COMMANDS!),0.9664571881,0.03354277462
FAZENDO CIÚMES NO MEU CRUSH Historinhas Brookhaven Roblox | Mariana Nana |,0.009367215447,0.9906327724
CUIDADO CON LAS TRAMPAS 👮 PRISIÓN de MÁXIMA SEGURIDAD en ROBLOX!,0.002295005834,0.9977050424
KİRLİ DENİZLERİ TEMİZLEDİM! Roblox Sea Cleaning Simulator,0.6388011575,0.3611988127
Escape Running Head Challenge on Roblox!,0.9767704606,0.02322958782
This Roblox Player Was KIDNAPPED...,0.9917168021,0.00828325469
MM2 CREEPY SIMP Wants To MARRY ME...,0.9823389649,0.01766103506
APRENDENDO COM A PIBBY NO ROBLOX (Learning with Pibby),0.2545445263,0.7454554439
QUE PASARÍA SI PONGO 100 BINGUS EN BROOKHAVEN? ( ROBLOX ),0.004121861421,0.9958781004
GIOCHIAMO A OBBLIGO O VERITÀ CON I NOSTRI AMICI SU ROBLOX! *Bacio*,0.003381911898,0.9966180921
Escape Barry's Prison Run Obby! 👮 | Roblox,0.971137166,0.02886288799
"Roblox Music Video ♪ ""Stronger"" (The Bacon Hair)",0.0379255563,0.9620744586
Lumba Bina Jambatan Dalam Roblox!!!,0.5616974831,0.4383024871
SpongeBob horror escape in roblox/Creepybob in tamil/Horror/on vtg!,0.993040204,0.006959743332
I HATE THIS KIT... (Roblox Bedwars),0.9885534048,0.01144659333
ROBLOX Brookhaven 🏡RP - FUNNY MOMENTS (DETECTIVE 2),0.9468216896,0.0531783253
This Roblox game ended up being really disturbing…,0.9902786613,0.009721330367
LIMUSINE MISTERIOSA NA MINHA CASA (Roblox Raise a Floppa 2 • Parte 4),0.004041853361,0.9959581494
IS THIS A NEW OP DUPING GLITCH? | Roblox Bedwars,0.9870332479,0.01296680421
"Roblox Bedwars, but I use KITS you can't get anymore..",0.9894529581,0.01054697391
Becoming the MANAGER of a EGG PACKING COMPANY in Roblox Egg Packing Tycoon,0.9860960841,0.0139039224
Mom Wanted A BOY But I Was Born Instead.. (Roblox),0.9556007981,0.04439921305
Playing Roblox's most PAY TO WIN game,0.9978361726,0.002163826721
ROBLOX LIFE : Peter Hates Good Brother Sonic - Sad Story - ROBLOX Brookhaven 🏡RP,0.9708577394,0.02914221957
Escape The Pizzeria - Roblox Obby,0.9633187652,0.03668120876
Basketball Pro Simulator | ROBLOX | PINAKA MALAYO MAG SHOOT,0.9405803084,0.05941971764
Meanest Moms In Roblox! *Full Movie*!,0.926620543,0.07337938249
the 10 Most Common Mistakes in CS:GO,0.9952766895,0.00472336309
COUNTER STRIKE COSPLAY,0.7431306243,0.2568693459
Counter-Strike: A Brief History,0.7855421901,0.2144577652
Counter-Strike: Zombie Escape Mod - ze_Rock_Escape2_fix on Darkfrag,0.9970826507,0.002917319536
CS:GO Moments that remind you of the good old days,0.9964607358,0.003539310303
When Astralis used to be the ONLY BEST TEAM IN CS:GO.. (INSANE TEAMPLAYS),0.9954491258,0.004550885409
"BLAST Spring Final 2022, Semifinals: OG vs NAVI, G2 vs Vitality",0.9648392797,0.03516066447
Gameplay CSGO Of Lewis TN247 - Counter Strike Global Offensive Day 6,0.9722238779,0.02777610719
El MEJOR OUTFIT de CS:GO,0.260992825,0.739007175
Counter-Strike - DE aztec HD,0.627689302,0.3723106682
"TOP 50 CS:GO Clips (Funny moments, silvers & fails)",0.9953224063,0.004677638412
Counter-Strike: Zombie Escape Mod - ze_AREA51_lg on NeVeR DiE,0.9862849712,0.01371503528
Counter-Strike: Zombie Escape Mod - ze_Jurassicpark_v2 on ProGaming,0.9884329438,0.01156700961
Counter-Strike Nexon: Zombies - Megalodon Zombie Boss Fight (Hard1) gameplay on Rendezvous map,0.9819955826,0.01800439321
[CS:GO]IEM COLOGNE 2022 - GROUP STAGE - G2 vs MVR | ENCE vs VIT | Liquid vs Spirit - TV Arena Esport,0.98489362,0.01510631759
Counterstrike Source de_dust Gameplay,0.9104955792,0.08950436115
Counter-Strike - Why did Defuse Mode trump Hostage Mode?,0.9580196738,0.0419803597
Counter-Strike: Zombie Escape Mod - zm_Osprey_Escape [4K],0.9335998893,0.06640014052
Classic Offensive,0.9128596783,0.08714030683
Counter Strike: Condition Zero PC Game Review,0.9804650545,0.01953496039
How different Counter-Strike VR can be,0.6658025384,0.3341974616
Counter Strike Source Zombie Horror boss fight,0.9722754955,0.02772453241
Monster School :  Herobrine's in Counter Strike VS Monster CS GO - Minecraft Animation,0.977542758,0.02245720848
Counter-Strike: Source - 2020 Gameplay - de_dust2 (27-6),0.9249820113,0.07501799613
100 Drops - [CS:GO],0.8989244103,0.1010756269
Counter Strike: Source is Creepy.,0.9805523753,0.01944756135
Is 1.6 gameplay really better than CS:GO?,0.9990282059,0.0009718497749
Counter-Strike 1.6 - cs_italy (Zombie Server) - Animation,0.9572546482,0.04274541512
Counter-Strike: Global Offensive (2022) - Gameplay (No Commentary),0.9215049744,0.07849501073
IMPOSSIBLE 0% of LUCK! - CS:GO BEST ODDSHOTS #595,0.9159650803,0.08403491974
Grenade Skin POSSIBILITY? SAFEST investments RIGHT NOW & MORE! | Counter-Strike,0.8760561347,0.1239438951
cs italy counter strike 1.6 gameplay,0.9945789576,0.005421078764
Counter-Strike: Zombie Escape Mod - ze_ROOFTOP_RUNAWAY_v4 on MILFEscape,0.9523575306,0.0476424396
CSGO Explained in 6 minutes [Animated],0.9626457691,0.03735424206
Neymar Jr Playing CS:GO | Highlights,0.8578096628,0.1421903372
CS GO : Source,0.8009277582,0.1990722865
Counter-Strike: Global Offensive (2019) - Battle Royale Gameplay (PC HD) [1080p60FPS],0.9498559237,0.05014409497
