kind,etag,id,snippet.title,snippet.description,snippet.customUrl,snippet.publishedAt,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.localized.title,snippet.localized.description,snippet.country,contentDetails.relatedPlaylists.likes,contentDetails.relatedPlaylists.uploads,statistics.viewCount,statistics.subscriberCount,statistics.hiddenSubscriberCount,statistics.videoCount,topicDetails.topicIds,topicDetails.topicCategories,status.privacyStatus,status.isLinked,status.longUploadsStatus,brandingSettings.channel.title,brandingSettings.channel.keywords,brandingSettings.channel.unsubscribedTrailer,brandingSettings.channel.country,brandingSettings.image.bannerExternalUrl,status.madeForKids,brandingSettings.channel.description,brandingSettings.channel.trackingAnalyticsAccountId,snippet.defaultLanguage,brandingSettings.channel.defaultLanguage,localizations.en_US.title,localizations.en_US.description,localizations.es_ES.title,localizations.es_ES.description
youtube#channel,Y4_G4o831FOMIS9hePXmdQtGIAE,UCtQ8LKg8thWfxvL2Xf8AHmg,Ballet Pink,"Hi, my name is Jia, and welcome to my beauty world! 😊💕
I love pink, and I love to dance ballet! 🌸 Thus the channel name... 🎀

Here I talk about my minimalist skincare and make-up collection, which I thoughtfully put together.
I also share everything I know about beauty products, that you could make mindful choices as well.
I would love to inspire you and guide you to curate your own collection, so that we could all live the most beautiful life, we can imagine! 😘💕

Although I upload only every three weeks (because I take time to research, record B-rolls, edit and add subtitles), please consider subscribing, if you would like to get notified of my next video! 🔔
",balletpink,2016-06-20T06:44:44Z,https://yt3.ggpht.com/ytc/AKedOLTa8IVX2waHPS44mY7B-xQPL3tTxprGHN9KhCgOZg=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTa8IVX2waHPS44mY7B-xQPL3tTxprGHN9KhCgOZg=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTa8IVX2waHPS44mY7B-xQPL3tTxprGHN9KhCgOZg=s800-c-k-c0x00ffffff-no-rj,800,800,Ballet Pink,"Hi, my name is Jia, and welcome to my beauty world! 😊💕
I love pink, and I love to dance ballet! 🌸 Thus the channel name... 🎀

Here I talk about my minimalist skincare and make-up collection, which I thoughtfully put together.
I also share everything I know about beauty products, that you could make mindful choices as well.
I would love to inspire you and guide you to curate your own collection, so that we could all live the most beautiful life, we can imagine! 😘💕

Although I upload only every three weeks (because I take time to research, record B-rolls, edit and add subtitles), please consider subscribing, if you would like to get notified of my next video! 🔔
",AT,,UUtQ8LKg8thWfxvL2Xf8AHmg,218139,1430,False,54,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Ballet Pink,"Minimalist Beauty Makeup nails mindful skincare clarins ""bobbi brown"" ""estee lauder"" empties ""small collection"" Korean mindfulness health healthy German",,AT,https://yt3.ggpht.com/5pnUSeV1-znfUUHc7sOSuwvI404UFNEkZ774dNOoAnaHIthTY-AwqcEkms3g8ZvSm7Og5nrUPA,,"Hi, my name is Jia, and welcome to my beauty world! 😊💕
I love pink, and I love to dance ballet! 🌸 Thus the channel name... 🎀

Here I talk about my minimalist skincare and make-up collection, which I thoughtfully put together.
I also share everything I know about beauty products, that you could make mindful choices as well.
I would love to inspire you and guide you to curate your own collection, so that we could all live the most beautiful life, we can imagine! 😘💕

Although I upload only every three weeks (because I take time to research, record B-rolls, edit and add subtitles), please consider subscribing, if you would like to get notified of my next video! 🔔
",UA-167103845-1,,,,,,
youtube#channel,og3az5GCmjXdy8iV9wbNuyLLWBo,UC0IwZAQyW6Z2E-Amqa3cNhg,Kackie Reviews Beauty,"Hey xudes. Welcome to my channel where I ruthlessly review makeup, obsess about color theory, and edit out only the lowest tier stream of consciousness footage, leaving long-winded content that is both helpful and also not helpful but sometimes funny.

Makeup should be easy and fun.

",kackiereviewsbeauty,2012-09-26T23:03:50Z,https://yt3.ggpht.com/ytc/AKedOLS8qpbRzsDE1OUc-RDYlrv3Eul-Ud5iHzxRywZQAA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLS8qpbRzsDE1OUc-RDYlrv3Eul-Ud5iHzxRywZQAA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLS8qpbRzsDE1OUc-RDYlrv3Eul-Ud5iHzxRywZQAA=s800-c-k-c0x00ffffff-no-rj,800,800,Kackie Reviews Beauty,"Hey xudes. Welcome to my channel where I ruthlessly review makeup, obsess about color theory, and edit out only the lowest tier stream of consciousness footage, leaving long-winded content that is both helpful and also not helpful but sometimes funny.

Makeup should be easy and fun.

",US,,UU0IwZAQyW6Z2E-Amqa3cNhg,10504962,68600,False,738,"['/m/041xxh', '/m/019_rr']","['https://en.wikipedia.org/wiki/Physical_attractiveness', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)']",public,True,longUploadsUnspecified,Kackie Reviews Beauty,"fashion style ""how to"" makeup hair humor ""self help""",z7Z5hjSr4GA,US,https://yt3.ggpht.com/LG2WOmXieAG7HgPgsPN32weZ8ih98UyyznmZ6l8VK4DuLT4R-MgxPpakxEjlPEaXZz_43fegOyM,False,"Hey xudes. Welcome to my channel where I ruthlessly review makeup, obsess about color theory, and edit out only the lowest tier stream of consciousness footage, leaving long-winded content that is both helpful and also not helpful but sometimes funny.

Makeup should be easy and fun.

",UA-53223231-1,,,,,,
youtube#channel,2GtJYists1zngldwdM_K5stdirQ,UCWZLs8ogofXDkealFq24CSA,Nadia Ngo,"Just your typical girl who loves to play with make up, obsessed with skincare and maybe share a bit of my life ♥",nadiango,2017-07-26T17:50:55Z,https://yt3.ggpht.com/_GkMLt1RL0QAvSUOHsadeBc-OyGgxYmpdBlkfKuUVlyJL_2hVY6JGMq3GYkRHXV9HbjeILbdluQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/_GkMLt1RL0QAvSUOHsadeBc-OyGgxYmpdBlkfKuUVlyJL_2hVY6JGMq3GYkRHXV9HbjeILbdluQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/_GkMLt1RL0QAvSUOHsadeBc-OyGgxYmpdBlkfKuUVlyJL_2hVY6JGMq3GYkRHXV9HbjeILbdluQ=s800-c-k-c0x00ffffff-no-rj,800,800,Nadia Ngo,"Just your typical girl who loves to play with make up, obsessed with skincare and maybe share a bit of my life ♥",CA,,UUWZLs8ogofXDkealFq24CSA,435306,2610,False,199,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Nadia Ngo,"nadiango beauty makeup tutorial review demo toronto canada blogger ""beauty blogger"" ""nadia ngo"" skincare ""asian make up"" ""combination oily"" ""bay or nay"" ""double eyelid""",t69MkNaCbfQ,CA,https://yt3.ggpht.com/6WyoKYQrfd2XCrl71AyPpX3iX_MTLj8vMGc8pHh8iqA-H8pvJR4ppd4U90uj0GcjC2ZoV5O8XZQ,False,"Just your typical girl who loves to play with make up, obsessed with skincare and maybe share a bit of my life ♥",,,,,,,
youtube#channel,F59Pj6-whtwH5OzgJfLpZ_9Biy8,UCjLiO3ub79iVUfuL3tCzWUg,Kellie Kelz Way,"My name is Kellie, I created my channel as a platform to share my views and experiences also, to learn from others. My interest includes but not limited to hair, makeup, skincare and lifestyle, reviews, demos and vlogs.

I believe that if you are passionate about something you should pursue it with lots of determination. 

Life Is Just For Living, Live Well.
Subscribe 😊

Email: kelliekelzvlogz@gmail.com
IG @kellie_kelz_way",kelliekelz,2013-05-24T20:23:28Z,https://yt3.ggpht.com/ytc/AKedOLRrC6kv60ePQMlil5WqGH1dg7fhbRQrYL7rP1f1fg4=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRrC6kv60ePQMlil5WqGH1dg7fhbRQrYL7rP1f1fg4=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRrC6kv60ePQMlil5WqGH1dg7fhbRQrYL7rP1f1fg4=s800-c-k-c0x00ffffff-no-rj,800,800,Kellie Kelz Way,"My name is Kellie, I created my channel as a platform to share my views and experiences also, to learn from others. My interest includes but not limited to hair, makeup, skincare and lifestyle, reviews, demos and vlogs.

I believe that if you are passionate about something you should pursue it with lots of determination. 

Life Is Just For Living, Live Well.
Subscribe 😊

Email: kelliekelzvlogz@gmail.com
IG @kellie_kelz_way",US,,UUjLiO3ub79iVUfuL3tCzWUg,342604,1780,False,332,"['/m/019_rr', '/m/041xxh']","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Physical_attractiveness']",public,True,longUploadsUnspecified,Kellie Kelz Way,"""skin care"" ""hair care"" ""facial care"" vlogs reviews lifestyle makeup hair jewelry ""how to and style"" ""kellie kelz way"" ""product reviews"" ""product unboxing""",oPAMoPUc_Wc,US,https://yt3.ggpht.com/4pP8jvIBhGhDOi2EGYigPCHFztNq0Fvro1Jzv0qy-Hh0TsnjK1biPj5Ou0fMFicdZ7HMKQ2SmQ,False,"My name is Kellie, I created my channel as a platform to share my views and experiences also, to learn from others. My interest includes but not limited to hair, makeup, skincare and lifestyle, reviews, demos and vlogs.

I believe that if you are passionate about something you should pursue it with lots of determination. 

Life Is Just For Living, Live Well.
Subscribe 😊

Email: kelliekelzvlogz@gmail.com
IG @kellie_kelz_way",,,,,,,
youtube#channel,l9wnhYw78qKxD8rn1u_yCtwx9a8,UCpA5K_zNuZGIuxf3CF2aAYg,iAmPrincess,"I'm on a journey to live my best life...join me! 

For business inquiries and/or requests please contact me via email: FacesByPrincess@gmail.com

Connect with me:
Personal Instagram: @iAmPrincessA__
Business Instagram: @12SixteenCo
Website: HTTP://www.12SixteenCo.com


**If you enjoy my channel please pass it on to others.***",iamprincess,2011-02-22T16:23:10Z,https://yt3.ggpht.com/ytc/AKedOLTMbKHNnqGhr09EWSDT_ADX_f1G41X4IIEehhsMSg=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTMbKHNnqGhr09EWSDT_ADX_f1G41X4IIEehhsMSg=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTMbKHNnqGhr09EWSDT_ADX_f1G41X4IIEehhsMSg=s800-c-k-c0x00ffffff-no-rj,800,800,iAmPrincess,"I'm on a journey to live my best life...join me! 

For business inquiries and/or requests please contact me via email: FacesByPrincess@gmail.com

Connect with me:
Personal Instagram: @iAmPrincessA__
Business Instagram: @12SixteenCo
Website: HTTP://www.12SixteenCo.com


**If you enjoy my channel please pass it on to others.***",US,,UUpA5K_zNuZGIuxf3CF2aAYg,2886874,32300,False,241,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,iAmPrincess,MAC houston MUA make-up review fashion Princess Chae reviews educator teacher nursing nurse WOC African american blogger vlogger blog vlog,JSKC-inmLic,US,https://yt3.ggpht.com/DTyO5ykVkNDdEKQ37rLPHWyipIFWMz8Of6_XzfZt2DLf7QwgZjSVsAfl36QMgbEyIjV_ZWE0pw,False,"I'm on a journey to live my best life...join me! 

For business inquiries and/or requests please contact me via email: FacesByPrincess@gmail.com

Connect with me:
Personal Instagram: @iAmPrincessA__
Business Instagram: @12SixteenCo
Website: HTTP://www.12SixteenCo.com


**If you enjoy my channel please pass it on to others.***",,,,,,,
youtube#channel,w4zaX3R9iB-JbCY1s2jBTKHXouM,UCRQH_5zmvIDxHNw9cpHwsWQ,Beauty Products,,,2019-12-24T20:56:40.376097Z,https://yt3.ggpht.com/ytc/AKedOLTRIbCUFQdkbtuZ_WTp7c9Q4Fv8Fn-LIf1U2tfvqdFoU7A_uPcT1IDc8Cq9jOuy=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTRIbCUFQdkbtuZ_WTp7c9Q4Fv8Fn-LIf1U2tfvqdFoU7A_uPcT1IDc8Cq9jOuy=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTRIbCUFQdkbtuZ_WTp7c9Q4Fv8Fn-LIf1U2tfvqdFoU7A_uPcT1IDc8Cq9jOuy=s800-c-k-c0x00ffffff-no-rj,800,800,Beauty Products,,PK,,UURQH_5zmvIDxHNw9cpHwsWQ,10029,65,False,260,"['/m/03glg', '/m/019_rr', '/m/032tl']","['https://en.wikipedia.org/wiki/Hobby', 'https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Fashion']",public,True,longUploadsUnspecified,Beauty Products,"""cheapest mobile phone on amazon"" ""mobile accessories business online"" ""kitchen organization ideas"" ""kitchen accessories on amazon"" ""amazon kitchen products haul"" ""amazon crockery haul"" ""beauty products on amazon"" ""amazon must haves beauty edition"" ""jewellery organizer amazon"" ""watches for women"" ""wall clock decoration"" ""best wall clock for living room"" ""bathroom products on amazon"" ""amazon shower curtains"" ""amazon bathroom decor"" ""handbags amazon haul"" ""Elama Stoneware Square Dinnerware Set""",,PK,,False,,,,,,,,
youtube#channel,HhgI54vEMsScmEUsgt31su3RZLg,UCL-oYOU9Bz54rc6pDE8xlqA,Average Autumn,"Welcome!  My name is Autumn and I do videos on beauty, fragrance, skincare, fitness, family and more!  Subscribe and click the notification bell for alerts.  ",autumnmoore08,2009-07-28T17:03:41Z,https://yt3.ggpht.com/ytc/AKedOLTJ2gtnSFgD_cHJlRF-14rT2wKJnpb7ywxffrrhLg=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTJ2gtnSFgD_cHJlRF-14rT2wKJnpb7ywxffrrhLg=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTJ2gtnSFgD_cHJlRF-14rT2wKJnpb7ywxffrrhLg=s800-c-k-c0x00ffffff-no-rj,800,800,Average Autumn,"Welcome!  My name is Autumn and I do videos on beauty, fragrance, skincare, fitness, family and more!  Subscribe and click the notification bell for alerts.  ",US,,UUL-oYOU9Bz54rc6pDE8xlqA,658491,3120,False,197,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Average Autumn,beauty books music hauls reviews tutorials weightloss,,US,https://yt3.ggpht.com/s7TeofsOH4MnwkkRyH48AqwGoda4CEOXfJnkpEbX4YSYLq0lEILc_-NgHcnPfDX63KCzbJmoqw,False,"Welcome!  My name is Autumn and I do videos on beauty, fragrance, skincare, fitness, family and more!  Subscribe and click the notification bell for alerts.  ",,,,,,,
youtube#channel,ngFMwBo-ZGtJauKvTgX32vAafvA,UCAnU9rzjcyjo-nWX2jA1dmA,MiA US,facebook.com/orderhangmymiashop,,2018-02-07T19:27:55Z,https://yt3.ggpht.com/b4aF3bLftOk9CH3nVxQXzOEJm7ti5Fns9SQEB-ZxRgVqN9ZfU37jg7OITuM6bvgsPGi5AcyV=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/b4aF3bLftOk9CH3nVxQXzOEJm7ti5Fns9SQEB-ZxRgVqN9ZfU37jg7OITuM6bvgsPGi5AcyV=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/b4aF3bLftOk9CH3nVxQXzOEJm7ti5Fns9SQEB-ZxRgVqN9ZfU37jg7OITuM6bvgsPGi5AcyV=s800-c-k-c0x00ffffff-no-rj,800,800,MiA US,facebook.com/orderhangmymiashop,,,UUAnU9rzjcyjo-nWX2jA1dmA,71246,116,False,87,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,MiA US,,,,https://yt3.ggpht.com/8F5jxFMGZVFPO_vBWEUi9A0Sz2SxZ6DOtvYQBo_SgqavCJKcdytgW87b4v9VOY5g4aD0ZfVb,,facebook.com/orderhangmymiashop,,,,,,,
youtube#channel,yy357nLKz_Ao7s4lnjNtBd4Wobg,UCUDXpye0Bszkoz_Bn5k8L-g,Makeup Pearls,"My name is Carolina😊

On this channel you’ll find Makeup videos, come shopping with me vlogs (especially at Tjmaxx). 
Travel vlogs and whatever else I want to share. 

Jesus Christ is my Savior.
Mom,Wife, and Makeup Enthusiast!


IG: Makeuppearls",makeuppearls,2019-10-25T02:55:08.684202Z,https://yt3.ggpht.com/ytc/AKedOLTJ3tnFBBaVoLrWv2knJjnRJU1-ZHX07BcwrKdJ6KE=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTJ3tnFBBaVoLrWv2knJjnRJU1-ZHX07BcwrKdJ6KE=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTJ3tnFBBaVoLrWv2knJjnRJU1-ZHX07BcwrKdJ6KE=s800-c-k-c0x00ffffff-no-rj,800,800,Makeup Pearls,"My name is Carolina😊

On this channel you’ll find Makeup videos, come shopping with me vlogs (especially at Tjmaxx). 
Travel vlogs and whatever else I want to share. 

Jesus Christ is my Savior.
Mom,Wife, and Makeup Enthusiast!


IG: Makeuppearls",US,,UUUDXpye0Bszkoz_Bn5k8L-g,371069,2540,False,226,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Makeup Pearls,"""makeup pearls""",bqNExqRCxiY,US,https://yt3.ggpht.com/K9Peg0IbhMKnC6EDbAiGR_Sf7ZR0xiomCJ7dN8iFdiL0j3f5hhrDEm2N6VORp-KGGHBfhspW2fk,False,"My name is Carolina😊

On this channel you’ll find Makeup videos, come shopping with me vlogs (especially at Tjmaxx). 
Travel vlogs and whatever else I want to share. 

Jesus Christ is my Savior.
Mom,Wife, and Makeup Enthusiast!


IG: Makeuppearls",,,,,,,
youtube#channel,b9FDzOBkguJ6a41CrVvlCzHhHRI,UCq9F9G_k_I1cjmDfheRmsow,The Scentient Man,"Fragrances. That pretty much sums it up. 

Buy me a coffee and donate to Cancer Research UK: https://www.buymeacoffee.com/thescentientman

Check out my Instagram page: https://www.instagram.com/the_scentient_man/",thescentientman,2012-01-30T12:14:41Z,https://yt3.ggpht.com/ytc/AKedOLSwFh9KPrxikzeaUeVsJBXGCJTesNAenOxLdDba=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSwFh9KPrxikzeaUeVsJBXGCJTesNAenOxLdDba=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSwFh9KPrxikzeaUeVsJBXGCJTesNAenOxLdDba=s800-c-k-c0x00ffffff-no-rj,800,800,The Scentient Man,"Fragrances. That pretty much sums it up. 

Buy me a coffee and donate to Cancer Research UK: https://www.buymeacoffee.com/thescentientman

Check out my Instagram page: https://www.instagram.com/the_scentient_man/",GB,,UUq9F9G_k_I1cjmDfheRmsow,768092,4160,False,386,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,The Scentient Man,"cologne perfume ""the scentient man"" ""best mens fragrance"" ""cologne review"" ""fragrance review"" Raj 8rk7 ""top ten mens cologne"" ""top ten mens fragrances"" ""best designer fragrances"" ""best niche fragrances"" ""acqua di parma fragrances"" ""guerlain fragrances"" ""tom ford fragrances"" ""roja parfums fragrances"" ""fragrance reviewer""",weIW04vw0-E,GB,https://lh3.googleusercontent.com/JM8BbrBgeWf35VJgb6_AVubROl5c9CHMK2jrdGblIJx01sb-YirN7bIC4CEuHmNvbFOLR6rLLJY,False,"Fragrances. That pretty much sums it up. 

Buy me a coffee and donate to Cancer Research UK: https://www.buymeacoffee.com/thescentientman

Check out my Instagram page: https://www.instagram.com/the_scentient_man/",,,,,,,
youtube#channel,ruHcJXYRidtToF4P0FcH86d19Uo,UCwWaiSALasQd9LxYu0zYmCA,Ysis Lorenna,"Email: ysislorenna@gmail.com

Brazilian/British in Wales (UK) | Motherhood, Beauty & Lifestyle | Creator of #MindfulMotherhood

Hi,  I'm Ysis Lorenna, I moved from Brazil to the UK in 2009 and I live in South Wales with my Brazilian-British family.

I've been blogging & vlogging since 2011, and a few years into my new role as a mum, in 2018, I started #MindfulMotherhood out of my own need to better understand my parenting choices and be more intentional in raising my kids. The series offers mothers a positive place to pause & reflect more deeply on parenting, learn techniques & share personal experiences of how to turn off the auto-pilot and be more conscious as a parent, letting go of the overwhelming, multitasking, always busy ideal way of living in today's society.

I also share tips & tricks on how to become fluent in English, based on my own experience of learning English as a second language.

Advertising: ysislorenna.management@gmail.com
Chats & questions: ysislorenna@gmail.com",ysislorenna,2012-04-23T18:55:34Z,https://yt3.ggpht.com/ytc/AKedOLQAFA5FMIXUU-oJ8qQbhJxmVm5_56jVUkwz9TMWjA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQAFA5FMIXUU-oJ8qQbhJxmVm5_56jVUkwz9TMWjA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQAFA5FMIXUU-oJ8qQbhJxmVm5_56jVUkwz9TMWjA=s800-c-k-c0x00ffffff-no-rj,800,800,Ysis Lorenna,"Email: ysislorenna@gmail.com

Brazilian/British in Wales (UK) | Motherhood, Beauty & Lifestyle | Creator of #MindfulMotherhood

Hi,  I'm Ysis Lorenna, I moved from Brazil to the UK in 2009 and I live in South Wales with my Brazilian-British family.

I've been blogging & vlogging since 2011, and a few years into my new role as a mum, in 2018, I started #MindfulMotherhood out of my own need to better understand my parenting choices and be more intentional in raising my kids. The series offers mothers a positive place to pause & reflect more deeply on parenting, learn techniques & share personal experiences of how to turn off the auto-pilot and be more conscious as a parent, letting go of the overwhelming, multitasking, always busy ideal way of living in today's society.

I also share tips & tricks on how to become fluent in English, based on my own experience of learning English as a second language.

Advertising: ysislorenna.management@gmail.com
Chats & questions: ysislorenna@gmail.com",GB,,UUwWaiSALasQd9LxYu0zYmCA,14806119,138000,False,570,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Ysis Lorenna,"""mindful motherhood"" ""honest motherhood"" ""mindful motherhood monday"" ""ysis lorenna"" ""brazilian abroad"" ""living abroad"" ""life in the uk"" parenting ""honest mum"" ""mindful motherhood moment"" #mindfulmotherhood ""day in the life of a mum"" ""mum of 2 toddlers"" ""bilingual children"" ""raising bilingual kids"" ""english language""",q-ZkbDNu2dE,GB,https://yt3.ggpht.com/wD_lZYZDhQ48whQN0EXdyYD-Rbmow-F8Ay2gQFn_sWHwg1NqgbGw25eKI-i8NDJhrF9nw31W,False,"Email: ysislorenna@gmail.com

Brazilian/British in Wales (UK) | Motherhood, Beauty & Lifestyle | Creator of #MindfulMotherhood

Hi,  I'm Ysis Lorenna, I moved from Brazil to the UK in 2009 and I live in South Wales with my Brazilian-British family.

I've been blogging & vlogging since 2011, and a few years into my new role as a mum, in 2018, I started #MindfulMotherhood out of my own need to better understand my parenting choices and be more intentional in raising my kids. The series offers mothers a positive place to pause & reflect more deeply on parenting, learn techniques & share personal experiences of how to turn off the auto-pilot and be more conscious as a parent, letting go of the overwhelming, multitasking, always busy ideal way of living in today's society.

I also share tips & tricks on how to become fluent in English, based on my own experience of learning English as a second language.

Advertising: ysislorenna.management@gmail.com
Chats & questions: ysislorenna@gmail.com",UA-31065296-2,,,,,,
youtube#channel,eW6pv9HcnYe6UGlkJykZmWr9rQ0,UC-_DEOb6zUGkn1pMhTMXeJw,By Carlisle,"Makeup Artist with 10 years experience working with Clients, Fashion Week, Award Ceremonies and Photoshoots. The purpose of my channel is to take you with me in my world of makeup!",bycarlisle,2013-09-07T13:19:36Z,https://yt3.ggpht.com/ytc/AKedOLQCk6rFTGQ8OdBn4TNDkoEGc1vw94jJZ6FGgj785g=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQCk6rFTGQ8OdBn4TNDkoEGc1vw94jJZ6FGgj785g=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQCk6rFTGQ8OdBn4TNDkoEGc1vw94jJZ6FGgj785g=s800-c-k-c0x00ffffff-no-rj,800,800,By Carlisle,"Makeup Artist with 10 years experience working with Clients, Fashion Week, Award Ceremonies and Photoshoots. The purpose of my channel is to take you with me in my world of makeup!",GB,,UU-_DEOb6zUGkn1pMhTMXeJw,44652,367,False,14,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,By Carlisle,"reviews ""personal blog"" makeup fashion lifestyle ""makeup tutorial"" ""mens makeup"" ""makeup for men"" ""makeup lessons"" ""makeup reviews"" ""best makeup"" ""mac makeup artist"" ""pro makeup artist"" ""how to"" ""how to makeup"" ""Carlisle K"" ""beauty makeup"" ""male grooming"" ""natural makeup tutorial"" ""glam makeup tutorial"" CarlisleKmua ""Fashion and beauty"" ByCarlisle ""how to makeup"" ""makeup tips"" ""makeup hacks"" ""tik tok"" ""tik tok trends"" ""tik tok trend"" trending",hEoA8cbqFSk,GB,https://yt3.ggpht.com/Mcu_walHn8EcQFOsvBVTnCp0H2Ypr78-RTLjoE55Xv0XL58b86y0iV9cY0mUYFEllKeI4KPQWA,False,"Makeup Artist with 10 years experience working with Clients, Fashion Week, Award Ceremonies and Photoshoots. The purpose of my channel is to take you with me in my world of makeup!",,,,,,,
youtube#channel,mVnqq3VDXznZWFjIRF-_282vPTo,UCEm5CVACM29JtPewvs2jYWQ,Kamile Kanapeckaite,"I am a beauty fanatic from Lithuania, Vilnius.

thank you so much for being a part of my journey.

F I N D   M E
///   instagram: kamilekanapeckaite
 /// email:  kamilemail@gmail.com",kamilekanapeckaite,2010-12-25T12:20:51Z,https://yt3.ggpht.com/ytc/AKedOLQO93135544ulDuv1faDmI5YxQrYyub9xdLWk3j8w=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQO93135544ulDuv1faDmI5YxQrYyub9xdLWk3j8w=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQO93135544ulDuv1faDmI5YxQrYyub9xdLWk3j8w=s800-c-k-c0x00ffffff-no-rj,800,800,Kamile Kanapeckaite,"I am a beauty fanatic from Lithuania, Vilnius.

thank you so much for being a part of my journey.

F I N D   M E
///   instagram: kamilekanapeckaite
 /// email:  kamilemail@gmail.com",LT,,UUEm5CVACM29JtPewvs2jYWQ,1237021,6080,False,74,['/m/019_rr'],['https://en.wikipedia.org/wiki/Lifestyle_(sociology)'],public,True,longUploadsUnspecified,Kamile Kanapeckaite,Makeup tutorials,eoQSWG3JT04,LT,https://lh3.googleusercontent.com/c09APmOvXb_QRijOavihGUvgDtWaDnsn2Pw0-VMyogivdd8Mpoxw8iER7I6QtQ2G8vReU49d,,"I am a beauty fanatic from Lithuania, Vilnius.

thank you so much for being a part of my journey.

F I N D   M E
///   instagram: kamilekanapeckaite
 /// email:  kamilemail@gmail.com",,,,,,,
